CLIENTE,CREDITO,PRODUCTO,MONTO,SUCURSAL,EJECUTIVO,TIPO,FECHA_FORMALIZACION,SUCURSAL_2,TERRITORIO,ZONA,Cliente_sibamex,TIPO_2,FileName,FileDate,ID,Week,Year,Oficina_meta,META_NUEVOS_CASOS,META_NUEVOS_MONTO,META_RECOMPRA_CASOS,META_RECOMPRA_MONTO,n_registros,MetaMonto_por_registro,MetaCasos_por_registro
108775,3155988,15105,15350.0,48,XWB,RECOMPRA,2026-02-24,48,ARCO NORTE,Zona 29,4898033,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,48.0,0.0,60000.0,0.0,1200000.0,6,200000.0,0.0
100734,3156001,15105,24800.0,45,XCA,RECOMPRA,2026-02-24,45,ARCO NORTE,Zona 34,4592052,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,45.0,0.0,60000.0,0.0,670000.0,17,39411.76470588235,0.0
65320,3156022,15105,10350.0,331,XOF,RECOMPRA,2026-02-24,331,SUR PONIENTE,Zona 06,32194802,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,331.0,0.0,44000.0,0.0,442000.0,10,44200.0,0.0
43522,3156038,15105,36300.0,344,VBX,RECOMPRA,2026-02-24,344,SUR PONIENTE,Zona 07,34597548,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,344.0,0.0,44000.0,0.0,712000.0,29,24551.724137931036,0.0
126693,3156065,15105,15350.0,566,RWA,RECOMPRA,2026-02-24,566,ARCO NORTE,Zona 32,56693951,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,566.0,0.0,90000.0,0.0,380000.0,12,31666.666666666668,0.0
50425,3156103,15105,31350.0,621,EFU,RECOMPRA,2026-02-24,621,ARCO NORTE,Zona 28,62198293,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,621.0,0.0,45000.0,0.0,470000.0,4,117500.0,0.0
27280,3156134,15105,12350.0,1,EFU,RECOMPRA,2026-02-24,621,ARCO NORTE,Zona 28,62196284,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,,,,,,14,,
49905,3156148,15105,10350.0,53,YTB,RECOMPRA,2026-02-24,53,SUR PONIENTE,Zona 05,5393716,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,53.0,0.0,44000.0,0.0,436000.0,6,72666.66666666667,0.0
47106,3156150,15105,45135.0,24,RJL,RECOMPRA,2026-02-24,24,ARCO NORTE,Zona 37,2492174,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,24.0,0.0,45000.0,0.0,610000.0,9,67777.77777777778,0.0
74300,3156169,15105,34350.0,623,LSR,RECOMPRA,2026-02-24,623,ARCO NORTE,Zona 28,62395676,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,623.0,0.0,30000.0,0.0,280000.0,12,23333.333333333332,0.0
107269,3156170,15105,30350.0,42,ZEI,RECOMPRA,2026-02-24,42,ARCO NORTE,Zona 25,4296949,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,42.0,0.0,15000.0,0.0,470000.0,6,78333.33333333333,0.0
92110,3156181,15105,18350.0,61,HQZ,RECOMPRA,2026-02-24,61,SUR PONIENTE,Zona 02,6193068,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,61.0,0.0,44000.0,0.0,443000.0,8,55375.0,0.0
20109,3156198,15105,25000.0,642,ODN,RECOMPRA,2026-02-24,642,ARCO NORTE,Zona 40,64295400,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,642.0,0.0,60000.0,0.0,350000.0,3,116666.66666666667,0.0
54470,3156227,15105,36800.0,623,LSR,RECOMPRA,2026-02-24,623,ARCO NORTE,Zona 28,62396303,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,623.0,0.0,30000.0,0.0,280000.0,12,23333.333333333332,0.0
67474,3156253,15105,77900.0,313,YDM,RECOMPRA,2026-02-24,313,SUR PONIENTE,Zona 10,31393731,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,313.0,0.0,44000.0,0.0,429000.0,4,107250.0,0.0
119938,3156261,15105,36580.0,563,YYV,RECOMPRA,2026-02-24,563,ARCO NORTE,Zona 38,70150641,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,563.0,0.0,60000.0,0.0,400000.0,8,50000.0,0.0
69749,3156270,15105,11350.0,49,QVR,RECOMPRA,2026-02-24,49,ARCO NORTE,Zona 27,4997592,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,49.0,0.0,30000.0,0.0,960000.0,14,68571.42857142857,0.0
76692,3156284,15105,28850.0,133,UKD,RECOMPRA,2026-02-24,133,SUR PONIENTE,Zona 01,13197121,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,133.0,0.0,44000.0,0.0,628000.0,18,34888.88888888889,0.0
131629,3156323,15105,10350.0,566,VKV,NUEVO,2026-02-24,566,ARCO NORTE,Zona 32,131629,NUEVO,24-02-2026_18.xls,2026-02-24,18,9,2026,566.0,0.0,90000.0,0.0,380000.0,2,45000.0,0.0
43876,3156345,15105,130350.0,26,BFF,RECOMPRA,2026-02-24,26,ARCO NORTE,Zona 37,2693357,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,26.0,0.0,30000.0,0.0,280000.0,5,56000.0,0.0
74861,3156356,15105,61350.0,562,XGJ,RECOMPRA,2026-02-24,562,ARCO NORTE,Zona 35,56298032,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,562.0,0.0,45000.0,0.0,330000.0,5,66000.0,0.0
55268,3156385,15105,36350.0,1,PCH,RECOMPRA,2026-02-24,51,SUR PONIENTE,Zona 05,5193096,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,,,,,,14,,
63305,3156393,15105,49350.0,352,XVL,RECOMPRA,2026-02-24,352,SUR PONIENTE,Zona 07,35298451,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,352.0,0.0,44000.0,0.0,395000.0,3,131666.66666666666,0.0
49600,3156404,15105,31094.0,331,XOF,RECOMPRA,2026-02-24,331,SUR PONIENTE,Zona 06,33196963,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,331.0,0.0,44000.0,0.0,442000.0,10,44200.0,0.0
110588,3156445,15105,22750.0,627,ONL,RECOMPRA,2026-02-24,627,ARCO NORTE,Zona 24,196171,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,627.0,0.0,45000.0,0.0,340000.0,6,56666.666666666664,0.0
22132,3156451,15105,12350.0,32,YVH,RECOMPRA,2026-02-24,32,SUR PONIENTE,Zona 08,198546,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,32.0,0.0,44000.0,0.0,601000.0,12,50083.333333333336,0.0
131632,3156465,15105,10350.0,566,VKV,NUEVO,2026-02-24,566,ARCO NORTE,Zona 32,131632,NUEVO,24-02-2026_18.xls,2026-02-24,18,9,2026,566.0,0.0,90000.0,0.0,380000.0,2,45000.0,0.0
46469,3156480,15105,25350.0,211,WST,RECOMPRA,2026-02-24,211,ARCO NORTE,Zona 31,21199464,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,211.0,0.0,60000.0,0.0,530000.0,10,53000.0,0.0
85264,3156515,15105,15350.0,215,VZY,RECOMPRA,2026-02-24,215,SUR PONIENTE,Zona 02,21595883,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,215.0,0.0,44000.0,0.0,504000.0,7,72000.0,0.0
71832,3156527,15105,40350.0,85,CLD,RECOMPRA,2026-02-24,85,SUR PONIENTE,Zona 09,8194980,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,85.0,0.0,44000.0,0.0,844000.0,13,64923.07692307692,0.0
95559,3156541,15105,51350.0,347,MEV,RECOMPRA,2026-02-24,347,ARCO NORTE,Zona 36,11194334,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,347.0,0.0,45000.0,0.0,550000.0,6,91666.66666666667,0.0
97938,3156556,15105,30350.0,45,WWZ,RECOMPRA,2026-02-24,45,ARCO NORTE,Zona 34,4596498,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,45.0,0.0,60000.0,0.0,670000.0,17,39411.76470588235,0.0
37869,3156563,15105,50744.0,26,BFF,RECOMPRA,2026-02-24,26,ARCO NORTE,Zona 37,197810,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,26.0,0.0,30000.0,0.0,280000.0,5,56000.0,0.0
127256,3156574,15105,10000.0,343,JNP,RECOMPRA,2026-02-24,343,SUR PONIENTE,Zona 03,34394126,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,343.0,0.0,44000.0,0.0,769000.0,20,38450.0,0.0
126531,3156587,15105,6350.0,627,ZEF,RECOMPRA,2026-02-24,627,ARCO NORTE,Zona 24,195014,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,627.0,0.0,45000.0,0.0,340000.0,6,56666.666666666664,0.0
49445,3156598,15105,18350.0,344,WDQ,RECOMPRA,2026-02-24,344,SUR PONIENTE,Zona 07,7297843,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,344.0,0.0,44000.0,0.0,712000.0,29,24551.724137931036,0.0
91736,3156605,15105,30350.0,344,YNB,RECOMPRA,2026-02-24,344,SUR PONIENTE,Zona 07,34496520,RECOMPRA,24-02-2026_18.xls,2026-02-24,18,9,2026,344.0,0.0,44000.0,0.0,712000.0,29,24551.724137931036,0.0
93419,3157606,15105,36500.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,31499471,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,345.0,0.0,44000.0,0.0,1155000.0,5,231000.0,0.0
64251,3157657,15105,5350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,34596069,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,345.0,0.0,44000.0,0.0,1155000.0,5,231000.0,0.0
120854,3157691,15105,15350.0,621,EFU,RECOMPRA,2026-02-25,621,ARCO NORTE,Zona 28,62198150,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,621.0,0.0,45000.0,0.0,470000.0,1,470000.0,0.0
40487,3157719,15105,281541.0,28,YVW,RECOMPRA,2026-02-25,28,ARCO NORTE,Zona 25,2796093,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,28.0,0.0,30000.0,0.0,620000.0,2,310000.0,0.0
111696,3157724,15105,15700.0,342,WTL,RECOMPRA,2026-02-25,342,SUR PONIENTE,Zona 03,34293126,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,342.0,0.0,44000.0,0.0,971000.0,4,242750.0,0.0
18717,3157739,15105,10350.0,344,WDQ,RECOMPRA,2026-02-25,344,SUR PONIENTE,Zona 07,7295675,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,344.0,0.0,44000.0,0.0,712000.0,2,356000.0,0.0
91794,3157760,15105,50350.0,28,WSD,RECOMPRA,2026-02-25,28,ARCO NORTE,Zona 25,16097222,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,28.0,0.0,30000.0,0.0,620000.0,2,310000.0,0.0
121121,3157792,15105,30350.0,92,TYZ,RECOMPRA,2026-02-25,92,ARCO NORTE,Zona 26,9294228,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,92.0,0.0,45000.0,0.0,270000.0,1,270000.0,0.0
127926,3157810,15110,20000.0,336,TOT,RECOMPRA,2026-02-25,336,SUR PONIENTE,Zona 06,31199015,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,336.0,0.0,44000.0,0.0,252000.0,2,126000.0,0.0
59473,3157846,15105,80744.0,626,NDF,RECOMPRA,2026-02-25,626,SUR PONIENTE,Zona 12,62698102,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,626.0,0.0,44000.0,0.0,291000.0,3,97000.0,0.0
113193,3157875,15105,18750.0,343,JNP,RECOMPRA,2026-02-25,343,SUR PONIENTE,Zona 03,34394234,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,343.0,0.0,44000.0,0.0,769000.0,5,153800.0,0.0
21666,3158094,15105,52600.0,123,ZFF,RECOMPRA,2026-02-25,123,ARCO NORTE,Zona 36,198655,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,123.0,0.0,45000.0,0.0,400000.0,1,400000.0,0.0
118532,3158107,15105,39350.0,566,LWK,RECOMPRA,2026-02-25,566,ARCO NORTE,Zona 32,56699284,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,566.0,0.0,90000.0,0.0,380000.0,2,190000.0,0.0
43373,3158125,15105,10574.0,49,QVR,RECOMPRA,2026-02-25,49,ARCO NORTE,Zona 27,4794945,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,49.0,0.0,30000.0,0.0,960000.0,1,960000.0,0.0
131642,3158159,15105,10744.0,350,XNZ,NUEVO,2026-02-25,350,SUR PONIENTE,Zona 12,131642,NUEVO,25-02-2026_12.xls,2026-02-25,12,9,2026,350.0,0.0,44000.0,0.0,451000.0,1,44000.0,0.0
131643,3158185,15105,6744.0,342,WTL,RECOMPRA,2026-02-25,342,SUR PONIENTE,Zona 03,131643,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,342.0,0.0,44000.0,0.0,971000.0,4,242750.0,0.0
52422,3158234,15105,32350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,31399190,RECOMPRA,25-02-2026_12.xls,2026-02-25,12,9,2026,345.0,0.0,44000.0,0.0,1155000.0,5,231000.0,0.0
93419,3157606,15105,36500.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,31499471,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
64251,3157657,15105,5350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,34596069,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
120854,3157691,15105,15350.0,621,EFU,RECOMPRA,2026-02-25,621,ARCO NORTE,Zona 28,62198150,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,621.0,0.0,45000.0,0.0,470000.0,1,470000.0,0.0
40487,3157719,15105,281541.0,28,YVW,RECOMPRA,2026-02-25,28,ARCO NORTE,Zona 25,2796093,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,28.0,0.0,30000.0,0.0,620000.0,4,155000.0,0.0
111696,3157724,15105,15700.0,342,WTL,RECOMPRA,2026-02-25,342,SUR PONIENTE,Zona 03,34293126,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,342.0,0.0,44000.0,0.0,971000.0,7,138714.2857142857,0.0
18717,3157739,15105,10350.0,344,WDQ,RECOMPRA,2026-02-25,344,SUR PONIENTE,Zona 07,7295675,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,344.0,0.0,44000.0,0.0,712000.0,13,54769.230769230766,0.0
91794,3157760,15105,50350.0,28,WSD,RECOMPRA,2026-02-25,28,ARCO NORTE,Zona 25,16097222,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,28.0,0.0,30000.0,0.0,620000.0,4,155000.0,0.0
121121,3157792,15105,30350.0,92,TYZ,RECOMPRA,2026-02-25,92,ARCO NORTE,Zona 26,9294228,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,92.0,0.0,45000.0,0.0,270000.0,1,270000.0,0.0
127926,3157810,15110,20000.0,336,TOT,RECOMPRA,2026-02-25,336,SUR PONIENTE,Zona 06,31199015,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,336.0,0.0,44000.0,0.0,252000.0,3,84000.0,0.0
59473,3157846,15105,80744.0,626,NDF,RECOMPRA,2026-02-25,626,SUR PONIENTE,Zona 12,62698102,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,626.0,0.0,44000.0,0.0,291000.0,3,97000.0,0.0
113193,3157875,15105,18750.0,343,JNP,RECOMPRA,2026-02-25,343,SUR PONIENTE,Zona 03,34394234,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
21666,3158094,15105,52600.0,123,ZFF,RECOMPRA,2026-02-25,123,ARCO NORTE,Zona 36,198655,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,123.0,0.0,45000.0,0.0,400000.0,6,66666.66666666667,0.0
118532,3158107,15105,39350.0,566,LWK,RECOMPRA,2026-02-25,566,ARCO NORTE,Zona 32,56699284,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,566.0,0.0,90000.0,0.0,380000.0,7,54285.71428571428,0.0
43373,3158125,15105,10574.0,49,QVR,RECOMPRA,2026-02-25,49,ARCO NORTE,Zona 27,4794945,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,49.0,0.0,30000.0,0.0,960000.0,6,160000.0,0.0
131642,3158159,15105,10744.0,350,XNZ,NUEVO,2026-02-25,350,SUR PONIENTE,Zona 12,131642,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,350.0,0.0,44000.0,0.0,451000.0,1,44000.0,0.0
131643,3158185,15105,6744.0,342,WTL,RECOMPRA,2026-02-25,342,SUR PONIENTE,Zona 03,131643,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,342.0,0.0,44000.0,0.0,971000.0,7,138714.2857142857,0.0
52422,3158234,15105,32350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,31399190,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
43659,3158330,15105,10350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,34595725,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
48369,3158347,15105,64000.0,981,YDH,RECOMPRA,2026-02-25,981,ARCO NORTE,Zona 34,98195223,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,981.0,0.0,60000.0,0.0,590000.0,5,118000.0,0.0
131652,3158376,15110,22500.0,345,UIQ,NUEVO,2026-02-25,345,SUR PONIENTE,Zona 03,131652,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,1,44000.0,0.0
77115,3158381,15105,32500.0,343,FLO,RECOMPRA,2026-02-25,343,SUR PONIENTE,Zona 03,34395185,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
102823,3158414,15105,4600.0,623,LSR,RECOMPRA,2026-02-25,623,ARCO NORTE,Zona 28,62395008,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,623.0,0.0,30000.0,0.0,280000.0,5,56000.0,0.0
131653,3158421,15105,10350.0,562,XGJ,NUEVO,2026-02-25,562,ARCO NORTE,Zona 35,131653,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,562.0,0.0,45000.0,0.0,330000.0,1,45000.0,0.0
65435,3158472,15105,55350.0,562,YDZ,RECOMPRA,2026-02-25,562,ARCO NORTE,Zona 35,56297474,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,562.0,0.0,45000.0,0.0,330000.0,3,110000.0,0.0
96193,3158481,15105,27500.0,344,VBX,RECOMPRA,2026-02-25,344,SUR PONIENTE,Zona 07,4496938,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,344.0,0.0,44000.0,0.0,712000.0,13,54769.230769230766,0.0
56148,3158497,15105,232180.0,14,GQG,RECOMPRA,2026-02-25,14,SUR PONIENTE,Zona 02,7396420,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,14.0,0.0,44000.0,0.0,637000.0,4,159250.0,0.0
114835,3158510,15105,10180.0,623,LSR,RECOMPRA,2026-02-25,623,ARCO NORTE,Zona 28,62394980,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,623.0,0.0,30000.0,0.0,280000.0,5,56000.0,0.0
131654,3158523,15105,10350.0,627,XDS,NUEVO,2026-02-25,627,ARCO NORTE,Zona 24,131654,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,627.0,0.0,45000.0,0.0,340000.0,3,15000.0,0.0
41710,3158569,15105,20420.0,1,RJL,RECOMPRA,2026-02-25,24,ARCO NORTE,Zona 37,2497436,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,,,,,,3,,
103335,3158658,15105,15350.0,344,YNB,RECOMPRA,2026-02-25,344,SUR PONIENTE,Zona 07,34497682,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,344.0,0.0,44000.0,0.0,712000.0,13,54769.230769230766,0.0
82950,3158670,15105,26350.0,627,ONL,RECOMPRA,2026-02-25,627,ARCO NORTE,Zona 24,62797000,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,627.0,0.0,45000.0,0.0,340000.0,1,340000.0,0.0
101713,3158689,15105,15350.0,85,CLD,RECOMPRA,2026-02-25,85,SUR PONIENTE,Zona 09,13598622,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,85.0,0.0,44000.0,0.0,844000.0,5,168800.0,0.0
22003,3158707,15105,35750.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,34594953,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,345.0,0.0,44000.0,0.0,1155000.0,12,96250.0,0.0
89534,3158716,15105,6500.0,565,XQC,RECOMPRA,2026-02-25,565,ARCO NORTE,Zona 32,56597906,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,565.0,0.0,60000.0,0.0,300000.0,6,50000.0,0.0
43814,3158732,15105,10350.0,61,YVI,RECOMPRA,2026-02-25,61,SUR PONIENTE,Zona 02,6195019,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,61.0,0.0,44000.0,0.0,443000.0,5,88600.0,0.0
61206,3158740,15105,55350.0,51,WJX,RECOMPRA,2026-02-25,51,SUR PONIENTE,Zona 05,5495487,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,51.0,0.0,44000.0,0.0,640000.0,7,91428.57142857143,0.0
99813,3158752,15105,25350.0,642,BHQ,RECOMPRA,2026-02-25,642,ARCO NORTE,Zona 40,64299177,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,642.0,0.0,60000.0,0.0,350000.0,3,20000.0,0.0
75676,3158765,15105,5350.0,622,BSD,RECOMPRA,2026-02-25,622,ARCO NORTE,Zona 33,599998,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,622.0,0.0,45000.0,0.0,280000.0,3,93333.33333333333,0.0
97503,3158795,15105,38951.0,131,PPW,RECOMPRA,2026-02-25,131,SUR PONIENTE,Zona 01,13193555,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,131.0,0.0,44000.0,0.0,322000.0,2,161000.0,0.0
84841,3158861,15105,6000.0,565,YKA,RECOMPRA,2026-02-25,565,ARCO NORTE,Zona 32,56594038,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,565.0,0.0,60000.0,0.0,300000.0,6,50000.0,0.0
96864,3158947,15105,40744.0,24,ZGB,RECOMPRA,2026-02-25,24,ARCO NORTE,Zona 37,16095821,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,24.0,0.0,45000.0,0.0,610000.0,5,122000.0,0.0
108877,3159021,15105,10350.0,211,USB,RECOMPRA,2026-02-25,211,ARCO NORTE,Zona 31,21193256,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,211.0,0.0,60000.0,0.0,530000.0,5,106000.0,0.0
89980,3159041,15105,19744.0,14,GQG,RECOMPRA,2026-02-25,14,SUR PONIENTE,Zona 02,1493819,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,14.0,0.0,44000.0,0.0,637000.0,4,159250.0,0.0
127397,3159059,15105,15744.0,343,TUL,RECOMPRA,2026-02-25,343,SUR PONIENTE,Zona 03,34394679,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
40979,3159076,15105,63000.0,32,VRZ,RECOMPRA,2026-02-25,32,SUR PONIENTE,Zona 08,3293108,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,32.0,0.0,44000.0,0.0,601000.0,5,120200.0,0.0
103059,3159089,15105,16744.0,14,GQG,RECOMPRA,2026-02-25,14,SUR PONIENTE,Zona 02,7396311,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,14.0,0.0,44000.0,0.0,637000.0,4,159250.0,0.0
57094,3159092,15105,80350.0,211,KXC,RECOMPRA,2026-02-25,211,ARCO NORTE,Zona 31,21193492,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,211.0,0.0,60000.0,0.0,530000.0,5,106000.0,0.0
52227,3159109,15105,12350.0,55,TJY,RECOMPRA,2026-02-25,55,SUR PONIENTE,Zona 11,5595218,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,55.0,0.0,44000.0,0.0,634000.0,4,158500.0,0.0
104240,3159125,15105,57844.0,331,XOF,RECOMPRA,2026-02-25,331,SUR PONIENTE,Zona 06,33199538,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,331.0,0.0,44000.0,0.0,442000.0,5,88400.0,0.0
127201,3159135,15105,8850.0,566,QFX,RECOMPRA,2026-02-25,566,ARCO NORTE,Zona 32,56693945,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,566.0,0.0,90000.0,0.0,380000.0,7,54285.71428571428,0.0
112278,3159140,15105,80580.0,45,KAF,RECOMPRA,2026-02-25,45,ARCO NORTE,Zona 34,4598197,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,45.0,0.0,60000.0,0.0,670000.0,9,74444.44444444444,0.0
62365,3159168,15105,11744.0,343,JNP,RECOMPRA,2026-02-25,343,SUR PONIENTE,Zona 03,34396620,RECOMPRA,25-02-2026_15.xls,2026-02-25,15,9,2026,343.0,0.0,44000.0,0.0,769000.0,15,51266.666666666664,0.0
131659,3159180,15105,10350.0,24,IUO,NUEVO,2026-02-25,24,ARCO NORTE,Zona 37,131659,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,24.0,0.0,45000.0,0.0,610000.0,2,22500.0,0.0
131660,3159201,15110,50000.0,313,YXF,NUEVO,2026-02-25,313,SUR PONIENTE,Zona 10,131660,NUEVO,25-02-2026_15.xls,2026-02-25,15,9,2026,313.0,0.0,44000.0,0.0,429000.0,3,14666.666666666666,0.0
93419,3157606,15105,36500.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,31499471,RECOMPRA,25-02-2026_18.xls,2026-02-25,18,9,2026,345.0,0.0,44000.0,0.0,1155000.0,13,88846.15384615384,0.0
64251,3157657,15105,5350.0,345,UIQ,RECOMPRA,2026-02-25,345,SUR PONIENTE,Zona 03,34596069,RECOMPRA,25-02-2026_18.xls,2026-02-25,18,9,2026,345.0,0.0,44000.0,0.0,1155000.0,13,88846.15384615384,0.0
